Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg mIFOR,avg mICRA,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
5815,340,LOC102033595,mRNA,NW_005054312.1:850782-854859,-,-,9,89,5.614709844,3.397,3.397,0.000127934,0.002162588,yes,1,1,1
11491,300,PLA2G15,mRNA,NW_005054343.1:1671689-1687941,+,-,44,348,7.614709844,3.003,3.003,1.31597E-17,8.31556E-15,yes,2,1,1
3767,-338,FRZB,mRNA,NW_005054606.1:343609-363546,-,-,16,2,3.169925001,-3.38,3.38,0.0037502,0.025833568,yes,1,1,1
4129,-267,GPA33,mRNA,NW_005054338.1:2583846-2592752,+,-,6,1,1.807354922,-2.667,2.667,0.020541785,0.084576362,no,0,1,0
10113,338,MRPL24,mRNA,NW_005054582.1:16375-18118,-,-,1544,16055,13.10320583,3.379,3.379,8.2856E-34,2.48692E-30,yes,2,1,1
7113,-270,LOC102041996,mRNA,NW_005054548.1:648047-669596,+,-,23,4,3.754887502,-2.698,2.698,0.002172923,0.017783307,yes,1,1,1
2885,-219,DSCC1,mRNA,NW_005054321.1:3783197-3797161,-,-,92,20,5.807354922,-2.189,2.189,0.000233905,0.003379376,yes,2,1,1
8996,-332,LOC115949082,mRNA,NW_005054744.1:79786-87655,+,+,90,9,5.62935662,-3.319,3.319,3.0394E-10,4.45012E-08,yes,1,1,1
2064,117,COL6A6,mRNA,NW_005054361.1:3722687-3766254,-,-,24,55,5.303780748,1.166,1.166,0.18542386,0.361337261,no,2,1,0
4354,188,GYPC,mRNA,NW_005054298.1:12131524-12164843,+,-,5,20,3.64385619,1.877,1.877,0.017355427,0.075065685,no,1,1,0
6577,-335,LOC102038583,mRNA,NW_005054392.1:2539531-2550310,+,-,190,19,6.707359132,-3.352,3.352,7.46718E-08,4.89896E-06,yes,2,1,1
3670,-334,FKBP6,mRNA,NW_005054381.1:3201312-3223525,+,-,42,4,4.523561956,-3.339,3.339,0.000386246,0.004907163,yes,1,1,1
457,-6,ANGPTL4,mRNA,NW_005054441.1:1270916-1301918,+,-,34,33,5.06608919,-0.058,0.058,0.892301923,0.93989971,no,2,0,0
5608,333,LOC102032244,mRNA,NW_005054532.1:778737-780769,-,-,8,70,5.285402219,3.329,3.329,3.74577E-06,0.000129601,yes,1,1,1
8725,165,LOC115948716,lnc_RNA,NW_005054485.1:1030476-1034590,+,-,5,16,3.392317423,1.645,1.645,0.051307709,0.154851774,no,1,1,0
6269,-243,LOC102036614,mRNA,NW_005054573.1:634-9829,+,-,9,2,2.459431619,-2.426,2.426,0.034130805,0.117699328,no,0,1,0
1634,0,CDKN3,mRNA,NW_005054303.1:13699566-13732085,-,-,2,0,0,-3.283,3.283,0.020661449,0.084878866,no,0,1,0
11580,328,PLPPR3,mRNA,NW_005054491.1:593087-597772,-,-,20,194,6.741466986,3.281,3.281,8.24846E-14,3.09472E-11,yes,2,1,1
8560,-24,LOC115948513,lnc_RNA,NW_005054416.1:1228116-1230547,+,-,5,4,2.169925001,-0.236,0.236,0.737211208,0.847468189,no,0,0,0
11203,-326,PDE1A,mRNA,NW_005054298.1:22342813-22499847,-,-,21,2,3.523561956,-3.256,3.256,1.62977E-06,6.6329E-05,yes,1,1,1
12970,325,SELENBP1,mRNA,NW_005054778.1:62178-67904,+,-,5,50,4.781359714,3.251,3.251,4.97593E-10,6.71248E-08,yes,1,1,1
6603,-309,LOC102038749,mRNA,NW_005054387.1:1682926-1690155,-,-,64,7,5.14974712,-3.09,3.09,1.43833E-05,0.00039016,yes,1,1,1
6479,-135,LOC102038003,mRNA,NW_005054378.1:433740-439109,+,-,17,7,3.584962501,-1.351,1.351,0.146955519,0.311557119,no,1,1,0
3565,324,FBXO5,mRNA,NW_005054316.1:8571912-8575970,+,-,5,46,4.672425342,3.244,3.244,2.11818E-10,3.26037E-08,yes,1,1,1
13834,-324,SRPX,mRNA,NW_005054374.1:1899993-1918997,-,-,21,2,3.523561956,-3.235,3.235,0.002890775,0.021691651,yes,1,1,1
3876,-319,GALR2,mRNA,NW_005054370.1:2127973-2130555,-,-,115,12,5.988684687,-3.194,3.194,2.35508E-09,2.52456E-07,yes,2,1,1
7197,311,LOC102042665,mRNA,NW_005054730.1:69634-70652,-,-,1,10,2.459431619,3.114,3.114,0.000208207,0.003128574,yes,1,1,1
282,310,AFMID,mRNA,NW_005054578.1:347836-349576,+,-,1,12,2.700439718,3.098,3.098,0.000145795,0.002388013,yes,1,1,1
10283,-87,MYBPC3,mRNA,NW_005054312.1:3225744-3286834,-,-,8,4,2.584962501,-0.872,0.872,0.309486173,0.501984733,no,0,0,0
13674,321,SOD1,mRNA,NW_005054530.1:700390-704551,-,-,1354,12522,12.76030413,3.209,3.209,7.35381E-12,1.44737E-09,yes,2,1,1
5524,320,LOC102031613,mRNA,NW_005054343.1:3619996-3621978,-,-,1,13,2.807354922,3.203,3.203,0.002466144,0.019402701,yes,1,1,1
3954,-320,GEM,mRNA,NW_005054344.1:4572928-4581784,-,-,40,4,4.459431619,-3.201,3.201,0.000406152,0.005095356,yes,1,1,1
9783,-74,MCOLN2,mRNA,NW_005054336.1:673509-688568,-,-,33,20,4.727920455,-0.74,0.74,0.105859503,0.252573369,no,2,0,0
4053,116,GLT1D1,mRNA,NW_005054362.1:858482-888623,-,-,2,5,1.807354922,1.155,1.155,0.143049681,0.306263933,no,0,1,0
6969,-317,LOC102040923,pseudogene,NW_005054772.1:88125-88461,+,-,63,7,5.129283017,-3.168,3.168,0.000359804,0.004665019,yes,1,1,1
1721,-317,CERS6,mRNA,NW_005054298.1:17405381-17487668,+,-,11,1,2.584962501,-3.165,3.165,0.003358825,0.023960815,yes,1,1,1
8728,316,LOC115948719,lnc_RNA,NW_005054487.1:434335-439567,+,-,22,192,6.741466986,3.163,3.163,3.57346E-19,2.91588E-16,yes,2,1,1
4693,-40,IDNK,mRNA,NW_005054323.1:697137-703405,-,-,20,16,4.169925001,-0.396,0.396,0.334776973,0.527887095,no,2,0,0
12012,-56,PTN,mRNA,NW_005054557.1:584371-609327,-,-,159,108,7.060695932,-0.558,0.558,0.296548858,0.48933007,no,2,0,0
8867,-311,LOC115948891,lnc_RNA,NW_005054596.1:209000-210702,-,-,311,36,7.438791853,-3.107,3.107,8.08145E-09,7.46353E-07,yes,2,1,1
2918,-310,DUSP15,mRNA,NW_005054337.1:2548585-2559661,-,-,218,25,6.924812504,-3.102,3.102,6.67411E-06,0.000213678,yes,2,1,1
8672,310,LOC115948647,mRNA,NW_005054458.1:659307-666707,+,-,30,256,7.159871337,3.098,3.098,1.53887E-14,6.37093E-12,yes,2,1,1
1404,-104,CCDC15,mRNA,NW_005054541.1:332766-346784,-,-,40,19,4.882643049,-1.039,1.039,0.024730099,0.095561497,no,2,1,0
7763,-286,LOC106631992,mRNA,NW_005054480.1:1290427-1292291,-,-,22,3,3.64385619,-2.856,2.856,0.002651477,0.020471793,yes,1,1,1
13733,-307,SPATA5L1,mRNA,NW_005054313.1:3330479-3338330,-,-,346,41,7.596189756,-3.073,3.073,2.84435E-09,2.99555E-07,yes,2,1,1
13266,87,SLC22A18,mRNA,NW_005054437.1:888975-948495,-,-,17,31,4.584962501,0.868,0.868,0.298866763,0.491352599,no,2,0,0
5983,303,LOC102034661,lnc_RNA,NW_005054302.1:10355593-10357141,+,-,2,15,3.087462841,3.034,3.034,0.002707913,0.020821035,yes,1,1,1
2592,-306,DDX58,mRNA,NW_005054379.1:436364-457001,+,-,2677,320,10.54930337,-3.063,3.063,9.02052E-10,1.07228E-07,yes,2,1,1
8726,305,LOC115948717,lnc_RNA,NW_005054487.1:428337-430256,+,-,51,420,7.87958325,3.052,3.052,1.361E-23,2.98978E-20,yes,2,1,1
6774,186,LOC102039809,lnc_RNA,NW_005054322.1:2731977-2738382,-,-,4,14,3.169925001,1.862,1.862,0.003197667,0.023197091,yes,1,1,1
672,109,ARHGEF38,mRNA,NW_005054304.1:14720945-14757423,-,-,18,38,4.807354922,1.093,1.093,0.105998884,0.252755234,no,2,1,0
6923,-302,LOC102040639,mRNA,NW_005054594.1:11265-24765,+,-,300,37,7.396604781,-3.023,3.023,0.000905592,0.009389061,yes,2,1,1
9983,-46,MKS1,mRNA,NW_005054381.1:124671-138381,-,-,19,14,4.044394119,-0.461,0.461,0.427073106,0.613550283,no,2,0,0
4581,301,HPCAL4,mRNA,NW_005054436.1:1329598-1331937,+,-,4,30,4.087462841,3.01,3.01,1.83576E-05,0.00046631,yes,1,1,1
12739,-301,RSAD2,mRNA,NW_005054318.1:8233265-8239893,-,-,16104,2000,13.14402087,-3.01,3.01,3.74515E-06,0.000129601,yes,2,1,1
2905,-301,DTX3L,mRNA,NW_005054298.1:7561545-7569389,+,-,15680,1950,13.10574485,-3.007,3.007,3.88733E-07,2.01169E-05,yes,2,1,1
1018,-301,BCL2L14,mRNA,NW_005054472.1:1369335-1376906,+,-,28,4,4,-3.006,3.006,2.62957E-05,0.000623774,yes,1,1,1
9435,-300,LPIN1,mRNA,NW_005054318.1:5630898-5666228,-,-,28,3,3.95419631,-3.001,3.001,2.03933E-05,0.000506918,yes,1,1,1
11172,82,PCSK1,mRNA,NW_005054468.1:15003-44190,-,-,5,8,2.700439718,0.822,0.822,0.2474555,0.437161674,no,0,0,0
3581,299,FDFT1,mRNA,NW_005054377.1:2316431-2328910,-,-,246,1956,10.10459875,2.99,2.99,1.61516E-13,5.54046E-11,yes,2,1,1
4795,-298,IL4I1,mRNA,NW_005054770.1:28414-37076,+,-,226,29,6.994353437,-2.983,2.983,2.78043E-05,0.000650718,yes,2,1,1
5217,-296,KIZ,mRNA,NW_005054341.1:5029296-5058163,-,-,16,2,3.169925001,-2.957,2.957,2.63413E-05,0.000623774,yes,1,1,1
2650,295,DHCR7,mRNA,NW_005054402.1:1610452-1617641,+,-,14,107,5.918863237,2.952,2.952,3.34323E-10,4.836E-08,yes,2,1,1
10000,-295,MLPH,mRNA,NW_005054507.1:137867-165287,+,-,34,4,4.247927513,-2.952,2.952,0.002974887,0.022142901,yes,1,1,1
14512,253,TMEM132D,mRNA,NW_005054362.1:658945-844716,+,-,4,24,3.807354922,2.53,2.53,7.3501E-05,0.001434883,yes,1,1,1
10650,-295,NMI,mRNA,NW_005054298.1:14548-24390,+,-,2566,332,10.50084188,-2.947,2.947,8.47174E-12,1.64051E-09,yes,2,1,1
4208,-272,GPR68,mRNA,NW_005054303.1:353395-369243,-,-,9,2,2.459431619,-2.722,2.722,0.000910269,0.009428553,yes,0,1,0
5672,-294,LOC102032705,mRNA,NW_005054311.1:7962138-7966660,+,-,267228,34740,17.20403615,-2.943,2.943,7.48297E-05,0.001451381,yes,2,1,1
6332,-68,LOC102036983,mRNA,NW_005054329.1:6013679-6019205,-,-,122,76,6.62935662,-0.681,0.681,0.356528476,0.548990751,no,2,0,0
6682,-293,LOC102039268,mRNA,NW_005054446.1:1360220-1365814,+,-,52,7,4.882643049,-2.928,2.928,9.01424E-10,1.07228E-07,yes,1,1,1
7694,292,LOC106631792,mRNA,NW_005054315.1:3581604-3588180,+,-,8,56,5,2.924,2.924,0.001372522,0.012765978,yes,1,1,1
891,-268,ATP6V1G3,mRNA,NW_005054357.1:1843167-1860656,+,-,22,3,3.64385619,-2.676,2.676,0.000343332,0.004502138,yes,1,1,1
9929,227,MGP,mRNA,NW_005054331.1:6517435-6523994,+,-,2,10,2.584962501,2.271,2.271,0.001048126,0.010469056,yes,1,1,1
7738,154,LOC106631921,lnc_RNA,NW_005054392.1:603830-626449,-,-,41,119,6.321928095,1.536,1.536,0.053674889,0.159510078,no,2,1,0
13081,251,SFXN3,mRNA,NW_005054300.1:5146187-5150458,+,-,178,1012,9.216745858,2.508,2.508,3.92295E-17,2.14086E-14,yes,2,1,1
1025,-287,BCLAF3,mRNA,NW_005054403.1:163051-187269,+,-,11,2,2.700439718,-2.873,2.873,0.001383017,0.01283192,yes,1,1,1
7736,209,LOC106631910,mRNA,NW_005054383.1:361524-374257,+,-,2256,9580,12.53089398,2.086,2.086,0.002376925,0.018898918,yes,2,1,1
13836,12,SRRD,mRNA,NW_005054330.1:438211-439550,+,-,52,56,5.754887502,0.115,0.115,0.823255466,0.899854801,no,2,0,0
11271,-276,PEBP1,mRNA,NW_005054330.1:5563954-5566771,+,-,3306,489,10.88988417,-2.757,2.757,1.75949E-12,3.91194E-10,yes,2,1,1
1960,-286,CMPK2,mRNA,NW_005054318.1:8245781-8250937,+,-,4924,677,11.45146871,-2.862,2.862,5.52622E-10,7.33036E-08,yes,2,1,1
5191,286,KIF21A,mRNA,NW_005054354.1:1019761-1134176,-,-,1,6,1.807354922,2.859,2.859,0.001376156,0.01278605,yes,0,1,0
10643,-285,NLRC5,mRNA,NW_005054343.1:4152568-4186069,-,-,1050,145,9.222794903,-2.852,2.852,6.28456E-06,0.000203376,yes,2,1,1
12307,-285,RBM43,mRNA,NW_005054298.1:27566-30211,+,-,2498,347,10.47421294,-2.85,2.85,2.02079E-05,0.000505554,yes,2,1,1
4153,263,GPHN,mRNA,NW_005054301.1:15489163-15685088,+,-,40,243,7.144658243,2.625,2.625,7.25998E-20,8.28054E-17,yes,2,1,1
14318,284,TEX12,mRNA,NW_005054447.1:131119-132359,+,-,3,19,3.459431619,2.84,2.84,2.16051E-06,8.18266E-05,yes,1,1,1
1542,-283,CD79B,mRNA,NW_005054839.1:35689-41824,+,-,336,47,7.581200582,-2.827,2.827,0.000127597,0.002162588,yes,2,1,1
2621,283,DEPDC1B,mRNA,NW_005054335.1:1037798-1056944,+,-,4,25,3.857980995,2.825,2.825,2.61385E-07,1.52339E-05,yes,1,1,1
6103,-156,LOC102035602,mRNA,NW_005056053.1:6-3678,-,-,40,14,4.754887502,-1.558,1.558,0.030235376,0.108814725,no,2,1,0
7570,-282,LOC102044945,mRNA,NW_005054298.1:7691827-7722168,-,-,10,1,2.459431619,-2.816,2.816,0.006627718,0.038388671,yes,1,1,1
10058,-282,MOV10,mRNA,NW_005054566.1:444422-451565,+,-,8506,1208,12.24584977,-2.816,2.816,4.75615E-10,6.4889E-08,yes,2,1,1
1733,-281,CFAP36,mRNA,NW_005054341.1:4011759-4023571,-,-,10,1,2.459431619,-2.812,2.812,0.00166061,0.014648999,yes,1,1,1
8009,263,LOC115947799,lnc_RNA,NW_005054317.1:6394759-6395405,+,-,120,741,8.749869427,2.625,2.625,1.5181E-13,5.3607E-11,yes,2,1,1
7935,142,LOC115947707,lnc_RNA,NW_005054310.1:6333046-6347190,-,-,5,14,3.247927513,1.415,1.415,0.053304589,0.15864524,no,1,1,0
8795,-281,LOC115948803,mRNA,NW_005054530.1:784125-798510,+,-,21,3,3.584962501,-2.809,2.809,0.002204617,0.017969201,yes,1,1,1
14984,-281,TRNAM-CAU,tRNA,NW_005054370.1:555458-555529,+,-,27,4,3.95419631,-2.809,2.809,1.41014E-06,5.89901E-05,yes,1,1,1
8670,263,LOC115948645,lnc_RNA,NW_005054458.1:666837-672261,+,-,87,536,8.283088353,2.626,2.626,9.56168E-14,3.47871E-11,yes,2,1,1
15223,281,TYRO3,mRNA,NW_005054312.1:1055402-1091288,-,-,2,16,3.169925001,2.807,2.807,0.000179256,0.002808288,yes,1,1,1
6604,-280,LOC102038751,mRNA,NW_005054392.1:2577242-2578243,+,-,35,5,4.321928095,-2.801,2.801,2.98939E-06,0.0001065,yes,1,1,1
1519,-157,CD109,mRNA,NW_005054328.1:1023732-1094933,+,-,18,6,3.584962501,-1.571,1.571,0.049486541,0.151603832,no,1,1,0
4197,278,GPR3,mRNA,NW_005054436.1:279175-286483,-,-,3,21,3.584962501,2.781,2.781,1.96925E-06,7.6022E-05,yes,1,1,1
6905,-277,LOC102040547,mRNA,NW_005054319.1:7104867-7176989,+,-,10,2,2.584962501,-2.773,2.773,0.003576122,0.025020347,yes,1,1,1
15879,-247,ZHX1,transcript,NW_005054321.1:5097558-5124609,-,-,155,28,6.515699838,-2.465,2.465,1.02789E-12,2.571E-10,yes,2,1,1
1489,244,CCNG1,mRNA,NW_005054308.1:501834-506829,-,-,388,2110,10.28655776,2.443,2.443,4.63836E-07,2.31071E-05,yes,2,1,1
13732,-275,SPATA5,mRNA,NW_005054435.1:1175254-1335810,+,-,74,11,5.409390936,-2.75,2.75,0.000192984,0.002947799,yes,2,1,1
14520,-274,TMEM14A,mRNA,NW_005054413.1:15132-22710,-,-,34,5,4.285402219,-2.744,2.744,4.03708E-06,0.000139279,yes,1,1,1
13618,164,SNRNP40,mRNA,NW_005054428.1:1281617-1296753,-,-,1463,4567,11.55794229,1.642,1.642,0.000176526,0.00277405,yes,2,1,1
4865,-274,INTS6,mRNA,NW_005054322.1:5471244-5508313,-,-,911,136,9.032045727,-2.739,2.739,1.34128E-11,2.5561E-09,yes,2,1,1
11139,-104,PCCB,mRNA,NW_005054380.1:179743-201436,-,-,70,34,5.700439718,-1.036,1.036,0.01384449,0.064726225,no,2,1,0
148,-273,ACTA2,mRNA,NW_005054300.1:9117806-9127918,+,-,90,13,5.686500527,-2.727,2.727,6.76854E-09,6.39867E-07,yes,2,1,1
15028,273,TRNAS-UGA,tRNA,NW_005054488.1:1182840-1182921,+,-,10,63,5.189824559,2.725,2.725,1.63513E-05,0.000425755,yes,2,1,1
5150,-211,KIAA0513,mRNA,NW_005054373.1:1488394-1504761,-,-,43,10,4.727920455,-2.111,2.111,0.000805264,0.008586149,yes,2,1,1
1657,-272,CELSR2,mRNA,NW_005054425.1:36738-67127,-,-,31,5,4.169925001,-2.721,2.721,4.7236E-06,0.000159302,yes,1,1,1
10290,272,MYCN,mRNA,NW_005054318.1:3841822-3845737,-,-,2,12,2.807354922,2.721,2.721,0.000316937,0.004251564,yes,1,1,1
15229,175,UACA,mRNA,NW_005054366.1:3128388-3150549,-,-,6,21,3.754887502,1.75,1.75,0.00295115,0.022034517,yes,1,1,1
5392,-272,LECT2,mRNA,NW_005054308.1:3713488-3717938,-,-,18,3,3.392317423,-2.72,2.72,0.00123454,0.011800861,yes,1,1,1
7365,-271,LOC102043715,mRNA,NW_005054298.1:7572039-7587062,+,-,10627,1619,12.58002297,-2.714,2.714,1.86931E-10,2.91466E-08,yes,2,1,1
10931,-271,OLFML1,mRNA,NW_005054487.1:213007-218959,-,-,15,2,3.087462841,-2.711,2.711,0.00012259,0.002111701,yes,1,1,1
8979,271,LOC115949057,mRNA,NW_005054730.1:21117-23256,+,-,3,23,3.700439718,2.705,2.705,0.000286629,0.003932875,yes,1,1,1
3300,-270,ETV7,mRNA,NW_005054472.1:1357832-1367144,+,-,229,36,7.049848549,-2.704,2.704,8.47773E-07,3.89597E-05,yes,2,1,1
5808,96,LOC102033548,mRNA,NW_005054341.1:4111657-4112628,-,-,36,69,5.714245518,0.958,0.958,0.095143422,0.235330021,no,2,0,0
7836,270,LOC106632178,mRNA,NW_005056036.1:483-4687,+,-,1,10,2.459431619,2.695,2.695,0.000400242,0.005037013,yes,1,1,1
13110,231,SH2D4A,mRNA,NW_005054304.1:12023642-12033848,+,-,6,32,4.247927513,2.311,2.311,0.001000674,0.010112877,yes,1,1,1
1001,269,BCAR1,mRNA,NW_005054343.1:2735812-2741666,+,-,37,239,7.108524457,2.692,2.692,3.64302E-19,2.91588E-16,yes,2,1,1
1325,-268,CARHSP1,mRNA,NW_005054319.1:8274133-8310026,+,-,482,76,8.124121312,-2.678,2.678,1.14371E-06,4.9572E-05,yes,2,1,1
13778,-72,SPR,mRNA,NW_005054655.1:265742-267290,-,-,14,9,3.523561956,-0.719,0.719,0.331776397,0.524740801,no,1,0,0
5433,267,LIMA1,mRNA,NW_005054600.1:205889-225876,+,-,8,53,4.930737338,2.669,2.669,1.24374E-05,0.000345656,yes,1,1,1
15961,267,ZNF704,mRNA,NW_005054423.1:325921-395615,+,-,54,349,7.654636029,2.668,2.668,1.79401E-34,7.17964E-31,yes,2,1,1
4432,-180,HECW2,mRNA,NW_005054298.1:26633170-26747439,+,-,13,4,3.087462841,-1.796,1.796,0.06619704,0.184185786,no,1,1,0
13585,-266,SMTNL2,mRNA,NW_005054368.1:7181-25979,+,-,25,4,3.857980995,-2.655,2.655,7.80715E-07,3.60659E-05,yes,1,1,1
13903,-265,STAMBPL1,mRNA,NW_005054300.1:9128336-9150141,-,-,49,8,4.832890014,-2.654,2.654,2.79129E-05,0.000651989,yes,1,1,1
11657,-265,POLQ,mRNA,NW_005054320.1:6394572-6443540,-,-,100,16,5.857980995,-2.649,2.649,0.000443689,0.005430104,yes,2,1,1
5743,-139,LOC102033114,mRNA,NW_005054347.1:3936635-3943828,-,-,22,9,3.95419631,-1.386,1.386,0.024836208,0.095878943,no,1,1,0
14472,-264,TMCC3,mRNA,NW_005054331.1:3653740-3785987,-,-,56,9,5.022367813,-2.639,2.639,7.60521E-05,0.001472712,yes,1,1,1
9489,264,LRRC3C,mRNA,NW_005054625.1:281896-284488,-,-,222,1381,9.64655871,2.638,2.638,4.26208E-05,0.000921992,yes,2,1,1
6113,-36,LOC102035702,mRNA,NW_005054416.1:2125752-2131389,+,-,10,7,3.087462841,-0.355,0.355,0.624004512,0.768241457,no,1,0,0
2858,-263,DPY19L3,mRNA,NW_005054408.1:262171-296249,-,-,1615,261,9.873444113,-2.63,2.63,3.06501E-07,1.72624E-05,yes,2,1,1
7328,-263,LOC102043467,mRNA,NW_005054331.1:6611731-6612161,-,-,24,4,3.807354922,-2.63,2.63,2.75308E-05,0.000648321,yes,1,1,1
3025,74,EFHB,mRNA,NW_005054333.1:144025-159262,+,-,28,46,5.209453366,0.744,0.744,0.163822062,0.334426295,no,2,0,0
15790,206,ZBTB46,mRNA,NW_005054337.1:1971786-2019196,+,-,80,337,7.703903573,2.061,2.061,1.08248E-08,9.69872E-07,yes,2,1,1
11169,36,PCNX4,mRNA,NW_005054303.1:11451977-11467987,-,-,63,81,6.169925001,0.364,0.364,0.570110178,0.727158483,no,2,0,0
583,-261,APMAP,mRNA,NW_005054405.1:12629-22863,+,-,62,10,5.169925001,-2.608,2.608,1.0345E-06,4.66567E-05,yes,2,1,1
6855,-261,LOC102040271,mRNA,NW_005054349.1:4157667-4321214,-,-,17,3,3.321928095,-2.605,2.605,0.000337353,0.004462332,yes,1,1,1
14536,-260,TMEM170B,mRNA,NW_005054376.1:3368544-3388384,+,-,22,4,3.700439718,-2.604,2.604,8.64565E-06,0.000262784,yes,1,1,1
5877,-259,LOC102034077,mRNA,NW_005054485.1:4337-9282,-,-,14,2,3,-2.592,2.592,0.000791845,0.008480728,yes,1,1,1
12482,-180,RIMBP2,mRNA,NW_005054362.1:455107-511505,+,-,6,2,2,-1.802,1.802,0.058934513,0.170334078,no,0,1,0
5895,-216,LOC102034174,mRNA,NW_005054341.1:4570913-4573569,-,-,86,19,5.714245518,-2.161,2.161,0.000107368,0.001913346,yes,2,1,1
2721,258,DLGAP3,mRNA,NW_005054478.1:577034-588523,+,-,11,64,5.22881869,2.579,2.579,2.00025E-07,1.19478E-05,yes,2,1,1
7075,111,LOC102041691,mRNA,NW_005054388.1:627480-631020,-,-,5,11,3,1.111,1.111,0.153637569,0.320906864,no,1,1,0
977,-258,BANK1,mRNA,NW_005054304.1:15676791-15809361,-,-,185,31,6.754887502,-2.578,2.578,8.51187E-06,0.000260698,yes,2,1,1
2614,209,DENND4C,mRNA,NW_005054323.1:3985369-4044892,-,-,95,405,7.965784285,2.094,2.094,3.11675E-09,3.23104E-07,yes,2,1,1
8163,248,LOC115947994,lnc_RNA,NW_005054337.1:1120650-1137336,-,-,44,242,7.159871337,2.475,2.475,1.0142E-17,6.76472E-15,yes,2,1,1
11477,147,PKIB,mRNA,NW_005054306.1:9024085-9078201,+,-,4,12,3,1.471,1.471,0.089491284,0.225815965,no,1,1,0
5907,-120,LOC102034253,mRNA,NW_005054641.1:218577-219395,+,-,235,102,7.396604781,-1.204,1.204,0.038300573,0.127732412,no,2,1,0
2676,-257,DHX58,mRNA,NW_005054559.1:720231-724557,+,-,3834,647,11.12960501,-2.566,2.566,3.11355E-07,1.73062E-05,yes,2,1,1
11461,-256,PITRM1,mRNA,NW_005054422.1:1708471-1735655,-,-,2664,452,10.60547952,-2.56,2.56,2.20889E-05,0.000542329,yes,2,1,1
7492,256,LOC102044509,mRNA,NW_005054309.1:3348608-3358113,-,-,6,38,4.459431619,2.559,2.559,1.32462E-07,8.1556E-06,yes,1,1,1
8514,-256,LOC115948453,lnc_RNA,NW_005054299.1:7016177-7046772,-,-,11,2,2.700439718,-2.556,2.556,0.000112798,0.001979902,yes,1,1,1
14667,-255,TMTC2,mRNA,NW_005054310.1:410807-586175,-,-,24,4,3.807354922,-2.554,2.554,0.001461323,0.013372441,yes,1,1,1
6292,-255,LOC102036759,mRNA,NW_005054357.1:3211972-3219093,+,-,91,16,5.741466986,-2.553,2.553,0.000247884,0.003526173,yes,2,1,1
4831,-154,INIP,mRNA,NW_005054385.1:2162866-2174549,-,-,339,117,7.832890014,-1.538,1.538,1.26926E-05,0.000348712,yes,2,1,1
3706,-255,FNDC4,mRNA,NW_005054669.1:203756-207998,-,-,20,4,3.584962501,-2.547,2.547,0.000147435,0.002401768,yes,1,1,1
10042,-255,MOGAT1,mRNA,NW_005054371.1:294248-316730,+,-,27,5,4,-2.546,2.546,0.001189354,0.011469387,yes,1,1,1
3845,76,GAD1,mRNA,NW_005054298.1:18197331-18223335,+,-,30,50,5.321928095,0.756,0.756,0.159143639,0.328690612,no,2,0,0
4995,254,JMJD7,mRNA,NW_005054312.1:856110-865733,-,-,47,270,7.30833903,2.541,2.541,1.87806E-06,7.3443E-05,yes,2,1,1
9312,254,LOC115949449,lnc_RNA,NW_005062135.1:1-939,+,-,16,95,5.794415866,2.539,2.539,0.000220645,0.003250379,yes,2,1,1
5750,-254,LOC102033179,mRNA,NW_005054481.1:3908-11687,+,-,112,20,6.044394119,-2.538,2.538,9.02433E-08,5.76309E-06,yes,2,1,1
12337,254,RCC1,mRNA,NW_005054436.1:77634-86439,-,-,7578,43963,14.65343291,2.537,2.537,6.77057E-17,3.38698E-14,yes,2,1,1
3150,-253,EMP2,mRNA,NW_005054319.1:7459788-7466121,+,-,57,10,5.06608919,-2.529,2.529,1.9474E-06,7.54208E-05,yes,2,1,1
5862,-85,LOC102033968,mRNA,NW_005054491.1:264661-268516,+,-,14,8,3.459431619,-0.85,0.85,0.121580662,0.276196297,no,1,0,0
6833,251,LOC102040127,mRNA,NW_005054518.1:87628-94651,+,-,8,48,4.807354922,2.514,2.514,0.008590211,0.045878145,yes,1,1,1
4498,251,HJV,mRNA,NW_005054618.1:37511-40023,-,-,3,16,3.247927513,2.513,2.513,6.81753E-05,0.001352913,yes,1,1,1
7508,-251,LOC102044609,mRNA,NW_005054298.1:7589208-7608038,+,-,10106,1773,12.53612577,-2.511,2.511,0.000360432,0.004665598,yes,2,1,1
14260,236,TDO2,mRNA,NW_005054297.1:28357133-28373604,-,-,9,44,4.727920455,2.355,2.355,0.00030905,0.004173746,yes,1,1,1
6386,251,LOC102037391,mRNA,NW_005054387.1:1569840-1590618,-,-,5,29,4.087462841,2.509,2.509,7.3659E-06,0.000231505,yes,1,1,1
3059,-250,EIF2AK2,mRNA,NW_005054299.1:17312873-17334110,-,-,6811,1202,11.96812676,-2.502,2.502,3.71593E-07,1.95673E-05,yes,2,1,1
4905,250,IRF6,mRNA,NW_005054566.1:38134-42064,-,-,16,90,5.727920455,2.501,2.501,0.003551547,0.024891929,yes,2,1,1
15299,250,UBXN10,mRNA,NW_005054473.1:390831-393833,+,-,3,16,3.247927513,2.5,2.5,0.000255974,0.003607066,yes,1,1,1
