Index,Sort order,GeneID,gene_type,locus,strand,sex-linked,avg mUCRA,avg mUFOR,log2(avg),log2(FC),abs(log2FC),pvalue,padj,significant,Num_over_min_min nCount,Num_over_min_log2(FC),DIFF_EXP
1634,0,CDKN3,mRNA,NW_005054303.1:13699566-13732085,-,-,1,12,2.7,-3.2,3.2,0.00,0.02,yes,1,1,1
11580,328,PLPPR3,mRNA,NW_005054491.1:593087-597772,-,-,169,34,6.7,2.3,2.3,0.00,0.00,yes,2,1,1
8560,-24,LOC115948513,lnc_RNA,NW_005054416.1:1228116-1230547,+,-,1,11,2.6,-2.7,2.7,0.00,0.00,yes,1,1,1
11203,-326,PDE1A,mRNA,NW_005054298.1:22342813-22499847,-,-,4,14,3.2,-1.7,1.7,0.00,0.02,yes,1,1,1
12970,325,SELENBP1,mRNA,NW_005054778.1:62178-67904,+,-,42,8,4.6,2.4,2.4,0.00,0.00,yes,1,1,1
6603,-309,LOC102038749,mRNA,NW_005054387.1:1682926-1690155,-,-,2,23,3.6,-3.2,3.2,0.00,0.00,yes,1,1,1
6479,-135,LOC102038003,mRNA,NW_005054378.1:433740-439109,+,-,10,2,2.6,2.4,2.4,0.01,0.05,yes,1,1,1
3565,324,FBXO5,mRNA,NW_005054316.1:8571912-8575970,+,-,32,17,4.6,0.9,0.9,0.03,0.12,no,2,0,0
13834,-324,SRPX,mRNA,NW_005054374.1:1899993-1918997,-,-,1,4,1.3,-2.7,2.7,0.01,0.07,no,0,1,0
3876,-319,GALR2,mRNA,NW_005054370.1:2127973-2130555,-,-,8,75,5.4,-3.2,3.2,0.00,0.00,yes,1,1,1
7197,311,LOC102042665,mRNA,NW_005054730.1:69634-70652,-,-,5,2,1.8,1.3,1.3,0.08,0.22,no,0,1,0
282,310,AFMID,mRNA,NW_005054578.1:347836-349576,+,-,16,13,3.9,0.3,0.3,0.59,0.75,no,2,0,0
10283,-87,MYBPC3,mRNA,NW_005054312.1:3225744-3286834,-,-,3,6,2.2,-1.1,1.1,0.15,0.32,no,0,1,0
13674,321,SOD1,mRNA,NW_005054530.1:700390-704551,-,-,9741,2162,12.5,2.2,2.2,0.00,0.00,yes,2,1,1
5524,320,LOC102031613,mRNA,NW_005054343.1:3619996-3621978,-,-,10,2,2.6,2.1,2.1,0.02,0.09,no,1,1,0
3954,-320,GEM,mRNA,NW_005054344.1:4572928-4581784,-,-,8,57,5.0,-2.9,2.9,0.00,0.00,yes,1,1,1
9783,-74,MCOLN2,mRNA,NW_005054336.1:673509-688568,-,-,23,30,4.7,-0.5,0.5,0.26,0.46,no,2,0,0
4053,116,GLT1D1,mRNA,NW_005054362.1:858482-888623,-,-,4,1,1.3,1.8,1.8,0.03,0.12,no,0,1,0
6969,-317,LOC102040923,pseudogene,NW_005054772.1:88125-88461,+,-,2,17,3.2,-2.9,2.9,0.00,0.01,yes,1,1,1
1721,-317,CERS6,mRNA,NW_005054298.1:17405381-17487668,+,-,2,5,1.8,-1.2,1.2,0.19,0.38,no,0,1,0
8728,316,LOC115948719,lnc_RNA,NW_005054487.1:434335-439567,+,-,195,73,7.1,1.4,1.4,0.00,0.00,yes,2,1,1
4693,-40,IDNK,mRNA,NW_005054323.1:697137-703405,-,-,15,13,3.8,0.1,0.1,0.76,0.87,no,2,0,0
12012,-56,PTN,mRNA,NW_005054557.1:584371-609327,-,-,115,252,7.5,-1.1,1.1,0.02,0.08,no,2,1,0
8867,-311,LOC115948891,lnc_RNA,NW_005054596.1:209000-210702,-,-,43,61,5.7,-0.5,0.5,0.28,0.48,no,2,0,0
2918,-310,DUSP15,mRNA,NW_005054337.1:2548585-2559661,-,-,17,57,5.2,-1.8,1.8,0.00,0.03,yes,2,1,1
8672,310,LOC115948647,mRNA,NW_005054458.1:659307-666707,+,-,283,39,7.3,2.9,2.9,0.00,0.00,yes,2,1,1
1404,-104,CCDC15,mRNA,NW_005054541.1:332766-346784,-,-,17,38,4.8,-1.2,1.2,0.00,0.03,yes,2,1,1
7763,-286,LOC106631992,mRNA,NW_005054480.1:1290427-1292291,-,-,3,23,3.7,-3.1,3.1,0.00,0.00,yes,1,1,1
13733,-307,SPATA5L1,mRNA,NW_005054313.1:3330479-3338330,-,-,40,85,6.0,-1.1,1.1,0.02,0.08,no,2,1,0
13266,87,SLC22A18,mRNA,NW_005054437.1:888975-948495,-,-,105,12,5.9,3.1,3.1,0.00,0.00,yes,2,1,1
5983,303,LOC102034661,lnc_RNA,NW_005054302.1:10355593-10357141,+,-,19,2,3.4,3.1,3.1,0.00,0.01,yes,1,1,1
2592,-306,DDX58,mRNA,NW_005054379.1:436364-457001,+,-,362,423,8.6,-0.2,0.2,0.61,0.77,no,2,0,0
8726,305,LOC115948717,lnc_RNA,NW_005054487.1:428337-430256,+,-,407,55,7.9,2.9,2.9,0.00,0.00,yes,2,1,1
6774,186,LOC102039809,lnc_RNA,NW_005054322.1:2731977-2738382,-,-,12,5,3.1,1.2,1.2,0.03,0.11,no,1,1,0
672,109,ARHGEF38,mRNA,NW_005054304.1:14720945-14757423,-,-,79,10,5.5,3.0,3.0,0.00,0.00,yes,2,1,1
6923,-302,LOC102040639,mRNA,NW_005054594.1:11265-24765,+,-,108,531,8.3,-2.3,2.3,0.00,0.03,yes,2,1,1
9983,-46,MKS1,mRNA,NW_005054381.1:124671-138381,-,-,19,21,4.3,-0.1,0.1,0.77,0.87,no,2,0,0
4581,301,HPCAL4,mRNA,NW_005054436.1:1329598-1331937,+,-,25,5,3.9,2.1,2.1,0.00,0.01,yes,1,1,1
12739,-301,RSAD2,mRNA,NW_005054318.1:8233265-8239893,-,-,2138,5231,11.8,-1.3,1.3,0.02,0.10,no,2,1,0
2905,-301,DTX3L,mRNA,NW_005054298.1:7561545-7569389,+,-,2360,5472,11.9,-1.2,1.2,0.02,0.09,no,2,1,0
1018,-301,BCL2L14,mRNA,NW_005054472.1:1369335-1376906,+,-,4,11,2.9,-1.3,1.3,0.04,0.13,no,1,1,0
9435,-300,LPIN1,mRNA,NW_005054318.1:5630898-5666228,-,-,5,18,3.5,-1.9,1.9,0.00,0.02,yes,1,1,1
11172,82,PCSK1,mRNA,NW_005054468.1:15003-44190,-,-,14,3,3.1,2.5,2.5,0.00,0.00,yes,1,1,1
3581,299,FDFT1,mRNA,NW_005054377.1:2316431-2328910,-,-,1870,322,10.1,2.5,2.5,0.00,0.00,yes,2,1,1
4795,-298,IL4I1,mRNA,NW_005054770.1:28414-37076,+,-,16,43,4.9,-1.4,1.4,0.03,0.11,no,2,1,0
5217,-296,KIZ,mRNA,NW_005054341.1:5029296-5058163,-,-,4,16,3.3,-1.8,1.8,0.00,0.01,yes,1,1,1
2650,295,DHCR7,mRNA,NW_005054402.1:1610452-1617641,+,-,86,15,5.7,2.6,2.6,0.00,0.00,yes,2,1,1
10000,-295,MLPH,mRNA,NW_005054507.1:137867-165287,+,-,7,14,3.4,-1.1,1.1,0.21,0.41,no,1,1,0
14512,253,TMEM132D,mRNA,NW_005054362.1:658945-844716,+,-,24,3,3.8,2.9,2.9,0.00,0.00,yes,1,1,1
10650,-295,NMI,mRNA,NW_005054298.1:14548-24390,+,-,412,679,9.1,-0.7,0.7,0.06,0.17,no,2,0,0
4208,-272,GPR68,mRNA,NW_005054303.1:353395-369243,-,-,1,10,2.5,-2.9,2.9,0.00,0.00,yes,1,1,1
5672,-294,LOC102032705,mRNA,NW_005054311.1:7962138-7966660,+,-,27260,51241,15.3,-0.9,0.9,0.16,0.34,no,2,0,0
6332,-68,LOC102036983,mRNA,NW_005054329.1:6013679-6019205,-,-,20,75,5.6,-1.9,1.9,0.00,0.03,yes,2,1,1
6682,-293,LOC102039268,mRNA,NW_005054446.1:1360220-1365814,+,-,7,53,4.9,-2.8,2.8,0.00,0.00,yes,1,1,1
7694,292,LOC106631792,mRNA,NW_005054315.1:3581604-3588180,+,-,49,36,5.4,0.4,0.4,0.58,0.75,no,2,0,0
891,-268,ATP6V1G3,mRNA,NW_005054357.1:1843167-1860656,+,-,1,5,1.6,-2.9,2.9,0.00,0.01,yes,0,1,0
9929,227,MGP,mRNA,NW_005054331.1:6517435-6523994,+,-,8,1,2.2,2.9,2.9,0.00,0.00,yes,0,1,0
7738,154,LOC106631921,lnc_RNA,NW_005054392.1:603830-626449,-,-,156,21,6.5,2.9,2.9,0.00,0.00,yes,2,1,1
13081,251,SFXN3,mRNA,NW_005054300.1:5146187-5150458,+,-,1647,222,9.9,2.9,2.9,0.00,0.00,yes,2,1,1
1025,-287,BCLAF3,mRNA,NW_005054403.1:163051-187269,+,-,3,8,2.5,-1.4,1.4,0.06,0.19,no,0,1,0
7736,209,LOC106631910,mRNA,NW_005054383.1:361524-374257,+,-,8947,1222,12.3,2.9,2.9,0.00,0.00,yes,2,1,1
13836,12,SRRD,mRNA,NW_005054330.1:438211-439550,+,-,57,54,5.8,0.1,0.1,0.82,0.90,no,2,0,0
11271,-276,PEBP1,mRNA,NW_005054330.1:5563954-5566771,+,-,531,3871,11.1,-2.9,2.9,0.00,0.00,yes,2,1,1
1960,-286,CMPK2,mRNA,NW_005054318.1:8245781-8250937,+,-,971,1550,10.3,-0.7,0.7,0.09,0.24,no,2,0,0
5191,286,KIF21A,mRNA,NW_005054354.1:1019761-1134176,-,-,10,1,2.5,2.5,2.5,0.00,0.01,yes,1,1,1
10643,-285,NLRC5,mRNA,NW_005054343.1:4152568-4186069,-,-,237,456,8.4,-0.9,0.9,0.09,0.23,no,2,0,0
12307,-285,RBM43,mRNA,NW_005054298.1:27566-30211,+,-,358,523,8.8,-0.5,0.5,0.35,0.56,no,2,0,0
4153,263,GPHN,mRNA,NW_005054301.1:15489163-15685088,+,-,226,31,7.0,2.8,2.8,0.00,0.00,yes,2,1,1
14318,284,TEX12,mRNA,NW_005054447.1:131119-132359,+,-,27,5,4.0,2.4,2.4,0.00,0.00,yes,1,1,1
1542,-283,CD79B,mRNA,NW_005054839.1:35689-41824,+,-,91,391,7.9,-2.1,2.1,0.00,0.01,yes,2,1,1
2621,283,DEPDC1B,mRNA,NW_005054335.1:1037798-1056944,+,-,23,4,3.8,2.4,2.4,0.00,0.00,yes,1,1,1
6103,-156,LOC102035602,mRNA,NW_005056053.1:6-3678,-,-,13,22,4.1,-0.7,0.7,0.25,0.45,no,2,0,0
7570,-282,LOC102044945,mRNA,NW_005054298.1:7691827-7722168,-,-,7,19,3.7,-1.4,1.4,0.08,0.22,no,1,1,0
10058,-282,MOV10,mRNA,NW_005054566.1:444422-451565,+,-,1596,2902,11.1,-0.9,0.9,0.03,0.11,no,2,0,0
1733,-281,CFAP36,mRNA,NW_005054341.1:4011759-4023571,-,-,2,3,1.3,-0.6,0.6,0.42,0.61,no,0,0,0
8009,263,LOC115947799,lnc_RNA,NW_005054317.1:6394759-6395405,+,-,522,74,8.2,2.8,2.8,0.00,0.00,yes,2,1,1
7935,142,LOC115947707,lnc_RNA,NW_005054310.1:6333046-6347190,-,-,15,3,3.2,2.3,2.3,0.00,0.01,yes,1,1,1
8795,-281,LOC115948803,mRNA,NW_005054530.1:784125-798510,+,-,4,13,3.1,-1.8,1.8,0.03,0.11,no,1,1,0
14984,-281,TRNAM-CAU,tRNA,NW_005054370.1:555458-555529,+,-,6,20,3.7,-1.8,1.8,0.00,0.00,yes,1,1,1
8670,263,LOC115948645,lnc_RNA,NW_005054458.1:666837-672261,+,-,650,93,8.5,2.8,2.8,0.00,0.00,yes,2,1,1
15223,281,TYRO3,mRNA,NW_005054312.1:1055402-1091288,-,-,8,2,2.3,1.9,1.9,0.01,0.05,yes,0,1,0
6604,-280,LOC102038751,mRNA,NW_005054392.1:2577242-2578243,+,-,7,21,3.8,-1.6,1.6,0.00,0.02,yes,1,1,1
1519,-157,CD109,mRNA,NW_005054328.1:1023732-1094933,+,-,4,32,4.2,-2.8,2.8,0.00,0.00,yes,1,1,1
4197,278,GPR3,mRNA,NW_005054436.1:279175-286483,-,-,10,14,3.6,-0.5,0.5,0.25,0.45,no,2,0,0
6905,-277,LOC102040547,mRNA,NW_005054319.1:7104867-7176989,+,-,1,5,1.6,-1.9,1.9,0.02,0.10,no,0,1,0
15879,-247,ZHX1,transcript,NW_005054321.1:5097558-5124609,-,-,23,156,6.5,-2.8,2.8,0.00,0.00,yes,2,1,1
1489,244,CCNG1,mRNA,NW_005054308.1:501834-506829,-,-,3761,554,11.1,2.8,2.8,0.00,0.00,yes,2,1,1
13732,-275,SPATA5,mRNA,NW_005054435.1:1175254-1335810,+,-,13,67,5.3,-2.4,2.4,0.00,0.00,yes,2,1,1
14520,-274,TMEM14A,mRNA,NW_005054413.1:15132-22710,-,-,6,21,3.8,-1.8,1.8,0.00,0.01,yes,1,1,1
13618,164,SNRNP40,mRNA,NW_005054428.1:1281617-1296753,-,-,5740,859,11.7,2.7,2.7,0.00,0.00,yes,2,1,1
4865,-274,INTS6,mRNA,NW_005054322.1:5471244-5508313,-,-,156,298,7.8,-0.9,0.9,0.01,0.05,no,2,0,0
11139,-104,PCCB,mRNA,NW_005054380.1:179743-201436,-,-,30,42,5.2,-0.5,0.5,0.18,0.37,no,2,0,0
148,-273,ACTA2,mRNA,NW_005054300.1:9117806-9127918,+,-,25,54,5.3,-1.1,1.1,0.01,0.04,yes,2,1,1
15028,273,TRNAS-UGA,tRNA,NW_005054488.1:1182840-1182921,+,-,35,35,5.1,0.0,0.0,0.99,1.00,no,2,0,0
5150,-211,KIAA0513,mRNA,NW_005054373.1:1488394-1504761,-,-,4,27,4.0,-2.7,2.7,0.00,0.00,yes,1,1,1
1657,-272,CELSR2,mRNA,NW_005054425.1:36738-67127,-,-,9,19,3.8,-1.0,1.0,0.04,0.14,no,1,1,0
10290,272,MYCN,mRNA,NW_005054318.1:3841822-3845737,-,-,9,2,2.5,2.4,2.4,0.00,0.01,yes,0,1,0
15229,175,UACA,mRNA,NW_005054366.1:3128388-3150549,-,-,24,12,4.2,1.0,1.0,0.04,0.14,no,2,1,0
5392,-272,LECT2,mRNA,NW_005054308.1:3713488-3717938,-,-,3,11,2.8,-1.7,1.7,0.02,0.08,no,1,1,0
7365,-271,LOC102043715,mRNA,NW_005054298.1:7572039-7587062,+,-,2220,4569,11.7,-1.0,1.0,0.01,0.04,yes,2,1,1
10931,-271,OLFML1,mRNA,NW_005054487.1:213007-218959,-,-,3,8,2.5,-1.3,1.3,0.03,0.12,no,0,1,0
8979,271,LOC115949057,mRNA,NW_005054730.1:21117-23256,+,-,14,18,4.0,-0.4,0.4,0.52,0.70,no,2,0,0
3300,-270,ETV7,mRNA,NW_005054472.1:1357832-1367144,+,-,54,160,6.7,-1.6,1.6,0.00,0.01,yes,2,1,1
5808,96,LOC102033548,mRNA,NW_005054341.1:4111657-4112628,-,-,162,25,6.5,2.7,2.7,0.00,0.00,yes,2,1,1
7836,270,LOC106632178,mRNA,NW_005056036.1:483-4687,+,-,11,3,2.8,1.8,1.8,0.00,0.03,yes,1,1,1
13110,231,SH2D4A,mRNA,NW_005054304.1:12023642-12033848,+,-,42,6,4.6,2.7,2.7,0.00,0.00,yes,1,1,1
1001,269,BCAR1,mRNA,NW_005054343.1:2735812-2741666,+,-,225,75,7.2,1.6,1.6,0.00,0.00,yes,2,1,1
1325,-268,CARHSP1,mRNA,NW_005054319.1:8274133-8310026,+,-,79,146,6.8,-0.9,0.9,0.06,0.18,no,2,0,0
13778,-72,SPR,mRNA,NW_005054655.1:265742-267290,-,-,12,56,5.1,-2.3,2.3,0.00,0.00,yes,2,1,1
5433,267,LIMA1,mRNA,NW_005054600.1:205889-225876,+,-,37,8,4.5,2.2,2.2,0.00,0.00,yes,1,1,1
15961,267,ZNF704,mRNA,NW_005054423.1:325921-395615,+,-,402,63,7.9,2.7,2.7,0.00,0.00,yes,2,1,1
4432,-180,HECW2,mRNA,NW_005054298.1:26633170-26747439,+,-,3,18,3.4,-2.7,2.7,0.00,0.02,yes,1,1,1
13585,-266,SMTNL2,mRNA,NW_005054368.1:7181-25979,+,-,5,25,3.9,-2.3,2.3,0.00,0.00,yes,1,1,1
13903,-265,STAMBPL1,mRNA,NW_005054300.1:9128336-9150141,-,-,12,42,4.8,-1.8,1.8,0.00,0.01,yes,2,1,1
11657,-265,POLQ,mRNA,NW_005054320.1:6394572-6443540,-,-,15,75,5.5,-2.3,2.3,0.00,0.01,yes,2,1,1
5743,-139,LOC102033114,mRNA,NW_005054347.1:3936635-3943828,-,-,10,16,3.7,-0.7,0.7,0.20,0.39,no,2,0,0
14472,-264,TMCC3,mRNA,NW_005054331.1:3653740-3785987,-,-,15,54,5.1,-1.8,1.8,0.00,0.01,yes,2,1,1
9489,264,LRRC3C,mRNA,NW_005054625.1:281896-284488,-,-,877,160,9.0,2.5,2.5,0.00,0.00,yes,2,1,1
6113,-36,LOC102035702,mRNA,NW_005054416.1:2125752-2131389,+,-,3,18,3.4,-2.6,2.6,0.00,0.00,yes,1,1,1
2858,-263,DPY19L3,mRNA,NW_005054408.1:262171-296249,-,-,1033,1277,10.2,-0.3,0.3,0.49,0.68,no,2,0,0
7328,-263,LOC102043467,mRNA,NW_005054331.1:6611731-6612161,-,-,4,16,3.3,-2.1,2.1,0.00,0.00,yes,1,1,1
3025,74,EFHB,mRNA,NW_005054333.1:144025-159262,+,-,37,14,4.7,1.4,1.4,0.00,0.02,yes,2,1,1
15790,206,ZBTB46,mRNA,NW_005054337.1:1971786-2019196,+,-,430,70,8.0,2.6,2.6,0.00,0.00,yes,2,1,1
11169,36,PCNX4,mRNA,NW_005054303.1:11451977-11467987,-,-,325,53,7.6,2.6,2.6,0.00,0.00,yes,2,1,1
583,-261,APMAP,mRNA,NW_005054405.1:12629-22863,+,-,16,41,4.8,-1.4,1.4,0.00,0.02,yes,2,1,1
6855,-261,LOC102040271,mRNA,NW_005054349.1:4157667-4321214,-,-,5,10,2.9,-0.9,0.9,0.15,0.32,no,1,0,0
14536,-260,TMEM170B,mRNA,NW_005054376.1:3368544-3388384,+,-,5,15,3.3,-1.5,1.5,0.00,0.02,yes,1,1,1
5877,-259,LOC102034077,mRNA,NW_005054485.1:4337-9282,-,-,5,10,2.9,-1.0,1.0,0.13,0.29,no,1,0,0
12482,-180,RIMBP2,mRNA,NW_005054362.1:455107-511505,+,-,2,11,2.7,-2.6,2.6,0.00,0.01,yes,1,1,1
5895,-216,LOC102034174,mRNA,NW_005054341.1:4570913-4573569,-,-,17,99,5.9,-2.6,2.6,0.00,0.00,yes,2,1,1
2721,258,DLGAP3,mRNA,NW_005054478.1:577034-588523,+,-,34,15,4.6,1.2,1.2,0.01,0.04,yes,2,1,1
7075,111,LOC102041691,mRNA,NW_005054388.1:627480-631020,-,-,13,2,2.9,2.6,2.6,0.00,0.01,yes,1,1,1
977,-258,BANK1,mRNA,NW_005054304.1:15676791-15809361,-,-,65,189,7.0,-1.5,1.5,0.00,0.02,yes,2,1,1
2614,209,DENND4C,mRNA,NW_005054323.1:3985369-4044892,-,-,497,83,8.2,2.6,2.6,0.00,0.00,yes,2,1,1
8163,248,LOC115947994,lnc_RNA,NW_005054337.1:1120650-1137336,-,-,213,36,7.0,2.6,2.6,0.00,0.00,yes,2,1,1
11477,147,PKIB,mRNA,NW_005054306.1:9024085-9078201,+,-,10,2,2.6,2.6,2.6,0.00,0.02,yes,1,1,1
5907,-120,LOC102034253,mRNA,NW_005054641.1:218577-219395,+,-,61,40,5.7,0.6,0.6,0.22,0.41,no,2,0,0
2676,-257,DHX58,mRNA,NW_005054559.1:720231-724557,+,-,852,685,9.6,0.3,0.3,0.47,0.66,no,2,0,0
11461,-256,PITRM1,mRNA,NW_005054422.1:1708471-1735655,-,-,469,2572,10.6,-2.5,2.5,0.00,0.00,yes,2,1,1
7492,256,LOC102044509,mRNA,NW_005054309.1:3348608-3358113,-,-,32,11,4.4,1.6,1.6,0.00,0.00,yes,2,1,1
8514,-256,LOC115948453,lnc_RNA,NW_005054299.1:7016177-7046772,-,-,4,10,2.8,-1.2,1.2,0.02,0.08,no,1,1,0
14667,-255,TMTC2,mRNA,NW_005054310.1:410807-586175,-,-,5,23,3.8,-2.1,2.1,0.00,0.02,yes,1,1,1
6292,-255,LOC102036759,mRNA,NW_005054357.1:3211972-3219093,+,-,34,130,6.4,-1.9,1.9,0.00,0.01,yes,2,1,1
4831,-154,INIP,mRNA,NW_005054385.1:2162866-2174549,-,-,100,585,8.4,-2.6,2.6,0.00,0.00,yes,2,1,1
3706,-255,FNDC4,mRNA,NW_005054669.1:203756-207998,-,-,3,16,3.2,-2.5,2.5,0.00,0.00,yes,1,1,1
10042,-255,MOGAT1,mRNA,NW_005054371.1:294248-316730,+,-,6,29,4.1,-2.3,2.3,0.00,0.01,yes,1,1,1
3845,76,GAD1,mRNA,NW_005054298.1:18197331-18223335,+,-,84,14,5.6,2.5,2.5,0.00,0.00,yes,2,1,1
4995,254,JMJD7,mRNA,NW_005054312.1:856110-865733,-,-,238,55,7.2,2.1,2.1,0.00,0.00,yes,2,1,1
9312,254,LOC115949449,lnc_RNA,NW_005062135.1:1-939,+,-,70,21,5.5,1.8,1.8,0.00,0.03,yes,2,1,1
5750,-254,LOC102033179,mRNA,NW_005054481.1:3908-11687,+,-,17,34,4.7,-1.0,1.0,0.03,0.10,no,2,0,0
12337,254,RCC1,mRNA,NW_005054436.1:77634-86439,-,-,42124,12366,14.7,1.8,1.8,0.00,0.00,yes,2,1,1
3150,-253,EMP2,mRNA,NW_005054319.1:7459788-7466121,+,-,9,39,4.6,-2.1,2.1,0.00,0.00,yes,1,1,1
5862,-85,LOC102033968,mRNA,NW_005054491.1:264661-268516,+,-,7,38,4.5,-2.5,2.5,0.00,0.00,yes,1,1,1
6833,251,LOC102040127,mRNA,NW_005054518.1:87628-94651,+,-,17,12,3.9,0.6,0.6,0.49,0.68,no,2,0,0
4498,251,HJV,mRNA,NW_005054618.1:37511-40023,-,-,13,7,3.3,0.9,0.9,0.09,0.24,no,1,0,0
7508,-251,LOC102044609,mRNA,NW_005054298.1:7589208-7608038,+,-,1455,3164,11.2,-1.1,1.1,0.07,0.20,no,2,1,0
14260,236,TDO2,mRNA,NW_005054297.1:28357133-28373604,-,-,40,7,4.6,2.5,2.5,0.00,0.00,yes,1,1,1
6386,251,LOC102037391,mRNA,NW_005054387.1:1569840-1590618,-,-,16,14,3.9,0.2,0.2,0.66,0.80,no,2,0,0
3059,-250,EIF2AK2,mRNA,NW_005054299.1:17312873-17334110,-,-,1518,2626,11.0,-0.8,0.8,0.07,0.19,no,2,0,0
4905,250,IRF6,mRNA,NW_005054566.1:38134-42064,-,-,58,48,5.7,0.3,0.3,0.72,0.84,no,2,0,0
15299,250,UBXN10,mRNA,NW_005054473.1:390831-393833,+,-,15,5,3.3,1.7,1.7,0.00,0.03,yes,1,1,1
15623,250,WDR78,mRNA,NW_005054555.1:388770-402524,-,-,15,8,3.5,0.9,0.9,0.08,0.21,no,1,0,0
12990,-6,SEMA4G,mRNA,NW_005054300.1:5114776-5123394,+,-,17,3,3.3,2.5,2.5,0.00,0.02,yes,1,1,1
13737,-222,SPATS2L,mRNA,NW_005054298.1:25321682-25379400,-,-,188,154,7.4,0.3,0.3,0.50,0.69,no,2,0,0
3016,-249,EEPD1,mRNA,NW_005054497.1:642293-706665,-,-,20,104,6.0,-2.4,2.4,0.00,0.00,yes,2,1,1
6447,249,LOC102037794,mRNA,NW_005054447.1:1693815-1694522,-,-,6,5,2.5,0.4,0.4,0.60,0.76,no,0,0,0
11778,173,PPP2R3A,mRNA,NW_005054380.1:233446-283157,-,-,42,7,4.6,2.5,2.5,0.00,0.00,yes,1,1,1
11744,-222,PPM1K,mRNA,NW_005054304.1:1369580-1381321,-,-,8,45,4.7,-2.5,2.5,0.00,0.00,yes,1,1,1
7104,-228,LOC102041907,mRNA,NW_005054334.1:5391204-5395345,+,-,22,37,4.9,-0.7,0.7,0.17,0.35,no,2,0,0
7499,-247,LOC102044558,mRNA,NW_005054314.1:5108781-5113120,+,-,18,47,5.0,-1.4,1.4,0.00,0.01,yes,2,1,1
11569,-247,PLOD2,mRNA,NW_005054465.1:157604-206598,-,-,21,22,4.4,-0.1,0.1,0.89,0.95,no,2,0,0
14763,-101,TPGS2,mRNA,NW_005054378.1:475583-492439,-,-,59,51,5.8,0.2,0.2,0.64,0.79,no,2,0,0
9138,247,LOC115949267,lnc_RNA,NW_005055302.1:7473-9215,+,-,58,21,5.3,1.5,1.5,0.00,0.00,yes,2,1,1
2967,-246,EBF1,mRNA,NW_005054308.1:8459870-8716596,-,-,8,28,4.2,-1.7,1.7,0.01,0.04,yes,1,1,1
2503,245,DBN1,mRNA,NW_005054308.1:9303972-9317549,+,-,38,22,4.9,0.8,0.8,0.02,0.08,no,2,0,0
3271,245,ESD,mRNA,NW_005054322.1:3718139-3728747,-,-,1080,251,9.4,2.1,2.1,0.00,0.00,yes,2,1,1
11383,245,PI16,mRNA,NW_005054472.1:1204486-1212619,-,-,11,4,2.9,1.3,1.3,0.03,0.11,no,1,1,0
4766,-245,IL13RA1,mRNA,NW_005054314.1:560647-576357,+,-,17,30,4.6,-0.8,0.8,0.10,0.25,no,2,0,0
2074,-144,COLEC12,mRNA,NW_005054305.1:1486099-1570995,+,-,21,21,4.4,0.0,0.0,0.97,0.98,no,2,0,0
6679,-244,LOC102039264,mRNA,NW_005054414.1:1580536-1617824,-,-,11,29,4.3,-1.4,1.4,0.01,0.04,yes,2,1,1
14225,-244,TCAIM,mRNA,NW_005054351.1:4716508-4735826,-,-,6,12,3.2,-0.9,0.9,0.08,0.22,no,1,0,0
11787,-33,PPP3CC,mRNA,NW_005054703.1:11468-36554,-,-,67,365,7.8,-2.4,2.4,0.00,0.00,yes,2,1,1
3401,181,FAM13A,mRNA,NW_005054304.1:6943460-7060781,-,-,630,117,8.5,2.4,2.4,0.00,0.00,yes,2,1,1
12027,-243,PTPN22,mRNA,NW_005054545.1:243743-258633,-,-,25,102,6.0,-2.0,2.0,0.00,0.00,yes,2,1,1
8328,-243,LOC115948218,lnc_RNA,NW_005054362.1:2710364-2714662,-,-,2,4,1.6,-0.9,0.9,0.22,0.42,no,0,0,0
11761,81,PPP1R26,mRNA,NW_005054329.1:2740872-2747074,-,-,187,422,8.3,-1.2,1.2,0.01,0.06,no,2,1,0
8485,242,LOC115948418,mRNA,NW_005054393.1:688615-715096,-,-,13,4,3.1,1.8,1.8,0.00,0.01,yes,1,1,1
12784,-242,RUSC1,mRNA,NW_005054582.1:270291-277325,+,-,5,11,3.0,-1.1,1.1,0.06,0.18,no,1,1,0
2569,108,DDX11,mRNA,NW_005054326.1:1275547-1294650,-,-,824,155,8.9,2.4,2.4,0.00,0.00,yes,2,1,1
2507,-220,DBT,mRNA,NW_005054336.1:5194883-5204007,-,-,3,17,3.3,-2.4,2.4,0.00,0.00,yes,1,1,1
6014,240,LOC102034966,mRNA,NW_005054444.1:850429-892873,+,-,30,11,4.4,1.4,1.4,0.03,0.11,no,2,1,0
9736,240,MATN3,mRNA,NW_005054318.1:1647737-1661970,+,-,310,111,7.7,1.5,1.5,0.00,0.00,yes,2,1,1
10547,240,NEU4,mRNA,NW_005054380.1:1910581-1915979,-,-,14,12,3.7,0.3,0.3,0.63,0.78,no,2,0,0
1664,-239,CENPE,mRNA,NW_005054304.1:15347045-15385542,+,-,11,13,3.6,-0.4,0.4,0.53,0.71,no,2,0,0
6221,239,LOC102036302,mRNA,NW_005054331.1:6658954-6660650,+,-,72,39,5.8,0.9,0.9,0.01,0.07,no,2,0,0
12237,-201,RAPGEF5,mRNA,NW_005054333.1:5325784-5481388,+,-,6,12,3.2,-0.9,0.9,0.15,0.32,no,1,0,0
8201,239,LOC115948039,lnc_RNA,NW_005054343.1:3925334-3926310,-,-,55,29,5.4,0.9,0.9,0.02,0.08,no,2,0,0
